,Filename,Mean_Street_Quality,Distance,Speed,Relevant
1102,Ecosense/bikeride-gps-b91a4dd8f5edc20348adae562e24f3afa7e4fa02.csv,111.0,27466.0,4.0,True
149,Ecosense/bikeride-gps-79e03a5f9c88ea7807141044fb1c18bd1cce1eda.csv,113.0,2629.0,4.0,True
638,Ecosense/bikeride-gps-41bc4bf68027fbb4ef1da4166dc171cd9e72e5bc.csv,114.0,2180.0,5.0,True
566,Ecosense/bikeride-gps-2cd3930963ee06f5e4ca9ed59f666afc5c85cdac.csv,116.0,2440.0,4.0,True
1254,Ecosense/bikeride-gps-bcc438741894027a6fd9cbbecb37c2f41319417e.csv,118.0,1433.0,5.0,True
865,Ecosense/bikeride-gps-d54406356f096b46483edcbef2a4a937b2f8a5aa.csv,120.0,9754.0,4.0,True
1100,Ecosense/bikeride-gps-be6918c07d33e6159ec1ecd5841adba4148623ee.csv,120.0,2516.0,4.0,True
819,Ecosense/bikeride-gps-8dc8d90b94862030de659d7a950dc4e78e7a734a.csv,120.0,3606.0,3.0,True
352,Ecosense/bikeride-gps-921cea2bab742f61ab957d4e265d4f8d21b222f6.csv,122.0,35276.0,4.0,True
1049,Ecosense/bikeride-gps-f92caad8f58887f1a6999617d4411039dae08c19.csv,122.0,2625.0,4.0,True
9,Ecosense/bikeride-gps-509e8e0482911dd6dff45b31380c2815c4a378d1.csv,125.0,9640.0,4.0,True
1255,Ecosense/bikeride-gps-b82815d9d133a2a98223ee137bc39e55940c2727.csv,128.0,2684.0,3.0,True
600,Ecosense/bikeride-gps-35a40a2e9a49f941df813533a3634a09884ef90c.csv,130.0,2078.0,4.0,True
615,Ecosense/bikeride-gps-3aaed4f25908fad18f8120fd440882e6f34effa3.csv,133.0,9795.0,5.0,True
1008,Ecosense/bikeride-gps-e60011cc6e09ef962d00bc369a1dcb9486b3d08b.csv,134.0,9853.0,5.0,True
758,Ecosense/bikeride-gps-6cf5c4ad7e5f77a09e9c4c2ef272dcd0d5f04c91.csv,140.0,1265.0,2.0,True
454,Ecosense/bikeride-gps-09fd66073fac9c1c3b933cfcaa0dc52290247f2f.csv,150.0,13172.0,3.0,True
534,Ecosense/bikeride-gps-1e48ce91149943cca570ff679f963a897f0d27c1.csv,153.0,9560.0,4.0,True
803,Ecosense/bikeride-gps-8a11f9567045279e238f810aa62d97ba847e0e04.csv,154.0,2410.0,1.0,True
907,Ecosense/bikeride-gps-f10d778b777b74acea91bd8629745dfd768ab5ce.csv,155.0,9656.0,4.0,True
1012,Ecosense/bikeride-gps-e051c3a72c0f4351dd58b31bf3af59aa071e385a.csv,167.0,1526.0,1.0,True
816,Ecosense/bikeride-gps-8d32b5d327e9bb9c03c5d57abfb4f47c94ab5cb2.csv,168.0,2634.0,3.0,True
922,Ecosense/bikeride-gps-ff33abf4605ce41bb59f8892c7286627bb1ab619.csv,168.0,9004.0,3.0,True
671,Ecosense/bikeride-gps-4ea14d7fad6d709ca5b6daa5a692ddf314c1b6a8.csv,170.0,3496.0,3.0,True
212,Ecosense/bikeride-gps-91a88279267725cc45d3222368aaa34cd8fc019f.csv,174.0,2626.0,3.0,True
1246,Ecosense/bikeride-gps-ba5e07e264b4760347b6fbf468c19536950df377.csv,174.0,1691.0,3.0,True
692,Ecosense/bikeride-gps-54bd14c1eebb7b4e9a0ea1c9e03b4507f30511cc.csv,178.0,2510.0,3.0,True
1250,Ecosense/bikeride-gps-c29739dd9fbfe0c648ecf67b29247c6a76962e0f.csv,181.0,1897.0,3.0,True
16,Ecosense/bikeride-gps-0628d958ee7ca949baad443f1f5469ab9fdfa177.csv,186.0,7937.0,3.0,True
299,Ecosense/bikeride-gps-2655f9e504d53a8fb014555b9306047e99449f30.csv,190.0,7350.0,2.0,True
1204,Ecosense/bikeride-gps-e6ed9093e74fdd3c17bc8e4c0c95b75f66972009.csv,195.0,1545.0,2.0,True
398,Ecosense/bikeride-gps-786467726969ce71a4f3f74667b44538c17b8045.csv,205.0,3156.0,4.0,True
